country,sub_item,year,currency,VA1,code,VA2,WAGE1
Peru,"Financial intermediation real estate, renting and business activities",2000,new sol,25653000000,JK,25652000000,5680000000
Peru,Total Economy,2000,new sol,169900000000,TOT,169900000000,45410000000
Peru,"Agriculture, hunting, forestry fishing",2001,new sol,14298000000,AB,14297000000,2653000000
Peru,Mining and quarrying,2001,new sol,9312000000,C,9312000000,2810000000
Peru,Manufacturing,2001,new sol,27737000000,D,27737000000,7289000000
Peru,"Electricity, gas and water supply",2001,new sol,4334000000,E,4334000000,624000000
Peru,Construction,2001,new sol,9882000000,F,9882000000,2943000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2001,new sol,33688000000,GH,33688000000,4936000000
Peru,"Transport, storage and communications",2001,new sol,14991000000,I,14991000000,3640000000
Peru,"Financial intermediation real estate, renting and business activities",2001,new sol,26600000000,JK,26601000000,5812000000
Peru,Total Economy,2001,new sol,173326000000,TOT,173326000000,47551000000
Peru,"Agriculture, hunting, forestry fishing",2002,new sol,14401000000,AB,14401000000,2633000000
Peru,Mining and quarrying,2002,new sol,10961000000,C,10961000000,2775000000
Peru,Manufacturing,2002,new sol,28954000000,D,28954000000,7531000000
Peru,"Electricity, gas and water supply",2002,new sol,4442000000,E,4442000000,628000000
Peru,Construction,2002,new sol,10737000000,F,10737000000,3197000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2002,new sol,35130000000,GH,35130000000,5401000000
Peru,"Transport, storage and communications",2002,new sol,15406000000,I,15406000000,3678000000
Peru,"Financial intermediation real estate, renting and business activities",2002,new sol,28536000000,JK,28536000000,6120000000
Peru,Total Economy,2002,new sol,182762000000,TOT,182762000000,49918000000
Peru,"Agriculture, hunting, forestry fishing",2003,new sol,14896000000,AB,14896000000,2746000000
Peru,Mining and quarrying,2003,new sol,12929000000,C,12929000000,2957000000
Peru,Manufacturing,2003,new sol,30352000000,D,30352000000,7794000000
Peru,"Electricity, gas and water supply",2003,new sol,4651000000,E,4651000000,666000000
Peru,Construction,2003,new sol,11561000000,F,11561000000,3711000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2003,new sol,36661000000,GH,36661000000,5661000000
Peru,"Transport, storage and communications",2003,new sol,16747000000,I,16747000000,3912000000
Peru,"Financial intermediation real estate, renting and business activities",2003,new sol,30046000000,JK,30047000000,6299000000
Peru,Total Economy,2003,new sol,194791000000,TOT,194791000000,53312000000
Peru,"Agriculture, hunting, forestry fishing",2004,new sol,15784000000,AB,15784000000,3159000000
Peru,Mining and quarrying,2004,new sol,18264000000,C,18264000000,3223000000
Peru,Manufacturing,2004,new sol,35373000000,D,35373000000,8293000000
Peru,"Electricity, gas and water supply",2004,new sol,4895000000,E,4895000000,713000000
Peru,Construction,2004,new sol,12885000000,F,12885000000,4137000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2004,new sol,39898000000,GH,39898000000,6087000000
Peru,"Transport, storage and communications",2004,new sol,18226000000,I,18226000000,3953000000
Peru,"Financial intermediation real estate, renting and business activities",2004,new sol,31810000000,JK,31810000000,6477000000
Peru,Total Economy,2004,new sol,216554000000,TOT,216554000000,56977000000
Peru,"Agriculture, hunting, forestry fishing",2005,new sol,17177000000,AB,17176000000,3232000000
Peru,Mining and quarrying,2005,new sol,23139000000,C,23139000000,3304000000
Peru,Manufacturing,2005,new sol,39077000000,D,39077000000,8511000000
Peru,"Electricity, gas and water supply",2005,new sol,5379000000,E,5379000000,725000000
Peru,Construction,2005,new sol,14214000000,F,14214000000,4563000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2005,new sol,42538000000,GH,42537000000,6223000000
Peru,"Transport, storage and communications",2005,new sol,20075000000,I,20075000000,3980000000
Peru,"Financial intermediation real estate, renting and business activities",2005,new sol,34442000000,JK,34442000000,6963000000
Peru,Total Economy,2005,new sol,238338000000,TOT,238338000000,60324000000
Peru,"Agriculture, hunting, forestry fishing",2006,new sol,19206000000,AB,19206000000,3638000000
Peru,Mining and quarrying,2006,new sol,35248000000,C,35248000000,3745000000
Peru,Manufacturing,2006,new sol,44234000000,D,44234000000,8969000000
Peru,"Electricity, gas and water supply",2006,new sol,5656000000,E,5656000000,775000000
Peru,Construction,2006,new sol,17122000000,F,17122000000,5471000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2006,new sol,48365000000,GH,48365000000,6847000000
Peru,"Transport, storage and communications",2006,new sol,22772000000,I,22772000000,4013000000
Peru,"Financial intermediation real estate, renting and business activities",2006,new sol,37806000000,JK,37806000000,7981000000
Peru,Total Economy,2006,new sol,276251000000,TOT,276251000000,66320000000
Peru,"Agriculture, hunting, forestry fishing",2007,new sol,21525000000,AB,21525000000,3825000000
Peru,Mining and quarrying,2007,new sol,38413000000,C,38413000000,4091000000
Peru,Manufacturing,2007,new sol,49035000000,D,49035000000,9648000000
Peru,"Electricity, gas and water supply",2007,new sol,6011000000,E,6011000000,803000000
Peru,Construction,2007,new sol,20395000000,F,20395000000,7045000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2007,new sol,53798000000,GH,53798000000,7290000000
Peru,"Transport, storage and communications",2007,new sol,28622000000,I,28622000000,5020000000
Peru,"Financial intermediation real estate, renting and business activities",2007,new sol,41844000000,JK,41844000000,8851000000
Peru,Total Economy,2007,new sol,308012000000,TOT,308012000000,72840000000
Peru,"Agriculture, hunting, forestry fishing",2008,new sol,24922000000,AB,24921000000,4049000000
Peru,Mining and quarrying,2008,new sol,39267000000,C,39267000000,4319000000
Peru,Manufacturing,2008,new sol,54921000000,D,54921000000,10063000000
Peru,"Electricity, gas and water supply",2008,new sol,6539000000,E,6539000000,832000000
Peru,Construction,2008,new sol,24112000000,F,24112000000,8329000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2008,new sol,62113000000,GH,62113000000,7862000000
Peru,"Transport, storage and communications",2008,new sol,32210000000,I,32210000000,5173000000
Peru,"Financial intermediation real estate, renting and business activities",2008,new sol,47277000000,JK,47277000000,9397000000
Peru,Total Economy,2008,new sol,344640000000,TOT,344641000000,78966000000
Peru,"Agriculture, hunting, forestry fishing",2009,new sol,26550000000,AB,26550000000,4399000000
Peru,Mining and quarrying,2009,new sol,38354000000,C,38354000000,4309000000
Peru,Manufacturing,2009,new sol,50897000000,D,50897000000,10607000000
Peru,"Electricity, gas and water supply",2009,new sol,7413000000,E,7413000000,944000000
Peru,Construction,2009,new sol,27082000000,F,27082000000,9199000000
Peru,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",2009,new sol,66947000000,GH,66947000000,8454000000
Peru,"Transport, storage and communications",2009,new sol,34811000000,I,34811000000,5590000000
Peru,Total Economy,2009,new sol,362646000000,TOT,362646000000,86387000000
Philippines,"Agriculture, hunting, forestry fishing",1992,Philippine peso,294922000000,AB,294922000000,53684000000
Philippines,Mining and quarrying,1992,Philippine peso,16263000000,C,16263000000,6830000000
Philippines,Manufacturing,1992,Philippine peso,326839000000,D,326839000000,46390000000
Philippines,"Electricity, gas and water supply",1992,Philippine peso,32743000000,E,32743000000,6967000000
Philippines,Construction,1992,Philippine peso,67968000000,F,67968000000,36093000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1992,Philippine peso,193573000000,GH,214383000000,27534000000
Philippines,"Transport, storage and communications",1992,Philippine peso,75923000000,I,75923000000,17385000000
Philippines,"Financial intermediation real estate, renting and business activities",1992,Philippine peso,139379000000,JK,154244000000,17939000000
Philippines,Total Economy,1992,Philippine peso,1351559000000,TOT,1351559000000,336914000000
Philippines,"Agriculture, hunting, forestry fishing",1993,Philippine peso,318546000000,AB,318546000000,56271000000
Philippines,Mining and quarrying,1993,Philippine peso,16621000000,C,16621000000,6981000000
Philippines,Manufacturing,1993,Philippine peso,349595000000,D,349595000000,51157000000
Philippines,"Electricity, gas and water supply",1993,Philippine peso,36417000000,E,36417000000,7654000000
Philippines,Construction,1993,Philippine peso,79267000000,F,79267000000,42093000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1993,Philippine peso,207563000000,GH,232177000000,29543000000
Philippines,"Transport, storage and communications",1993,Philippine peso,78385000000,I,78385000000,18201000000
Philippines,"Financial intermediation real estate, renting and business activities",1993,Philippine peso,157072000000,JK,173696000000,21272000000
Philippines,Total Economy,1993,Philippine peso,1474457000000,TOT,1474457000000,371467000000
Philippines,"Agriculture, hunting, forestry fishing",1994,Philippine peso,372507000000,AB,372507000000,67836000000
Philippines,Mining and quarrying,1994,Philippine peso,16509000000,C,16509000000,6934000000
Philippines,Manufacturing,1994,Philippine peso,393810000000,D,393810000000,54976000000
Philippines,"Electricity, gas and water supply",1994,Philippine peso,44895000000,E,44895000000,8408000000
Philippines,Construction,1994,Philippine peso,95495000000,F,95495000000,47289000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1994,Philippine peso,230799000000,GH,259140000000,32782000000
Philippines,"Transport, storage and communications",1994,Philippine peso,82813000000,I,82813000000,18264000000
Philippines,"Financial intermediation real estate, renting and business activities",1994,Philippine peso,181689000000,JK,200469000000,24627000000
Philippines,Total Economy,1994,Philippine peso,1692932000000,TOT,1692932000000,427963000000
Philippines,"Agriculture, hunting, forestry fishing",1995,Philippine peso,412197000000,AB,412197000000,74490000000
Philippines,Mining and quarrying,1995,Philippine peso,16801000000,C,16801000000,5490000000
Philippines,Manufacturing,1995,Philippine peso,438247000000,D,438247000000,54090000000
Philippines,"Electricity, gas and water supply",1995,Philippine peso,49410000000,E,49410000000,9513000000
Philippines,Construction,1995,Philippine peso,106639000000,F,106639000000,52590000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1995,Philippine peso,261862000000,GH,294522000000,37925000000
Philippines,"Transport, storage and communications",1995,Philippine peso,88929000000,I,88929000000,21306000000
Philippines,"Financial intermediation real estate, renting and business activities",1995,Philippine peso,208723000000,JK,231394000000,28600000000
Philippines,Total Economy,1995,Philippine peso,1905951000000,TOT,1905951000000,482570000000
Philippines,"Agriculture, hunting, forestry fishing",1996,Philippine peso,447803000000,AB,447803000000,80851000000
Philippines,Mining and quarrying,1996,Philippine peso,17175000000,C,17175000000,5504000000
Philippines,Manufacturing,1996,Philippine peso,495389000000,D,495389000000,71510000000
Philippines,"Electricity, gas and water supply",1996,Philippine peso,56725000000,E,56725000000,10773000000
Philippines,Construction,1996,Philippine peso,127592000000,F,127592000000,65255000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1996,Philippine peso,295092000000,GH,334424000000,43334000000
Philippines,"Transport, storage and communications",1996,Philippine peso,101002000000,I,101002000000,24584000000
Philippines,"Financial intermediation real estate, renting and business activities",1996,Philippine peso,244896000000,JK,271402000000,33303000000
Philippines,Total Economy,1996,Philippine peso,2171922000000,TOT,2171922000000,563686000000
Philippines,"Agriculture, hunting, forestry fishing",1997,Philippine peso,457983000000,AB,457983000000,83291000000
Philippines,Mining and quarrying,1997,Philippine peso,17311000000,C,17311000000,5997000000
Philippines,Manufacturing,1997,Philippine peso,540305000000,D,540305000000,83544000000
Philippines,"Electricity, gas and water supply",1997,Philippine peso,66054000000,E,66054000000,11525000000
Philippines,Construction,1997,Philippine peso,156116000000,F,156116000000,77680000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1997,Philippine peso,317170000000,GH,361489000000,46324000000
Philippines,"Transport, storage and communications",1997,Philippine peso,118877000000,I,118877000000,28870000000
Philippines,"Financial intermediation real estate, renting and business activities",1997,Philippine peso,282486000000,JK,314651000000,39477000000
Philippines,Total Economy,1997,Philippine peso,2426743000000,TOT,2426743000000,660133000000
Philippines,"Agriculture, hunting, forestry fishing",1998,Philippine peso,451645000000,AB,451645000000,82474000000
Philippines,Mining and quarrying,1998,Philippine peso,20093000000,C,20093000000,5802000000
Philippines,Manufacturing,1998,Philippine peso,582894000000,D,582894000000,93107000000
Philippines,"Electricity, gas and water supply",1998,Philippine peso,77973000000,E,77973000000,15099000000
Philippines,Construction,1998,Philippine peso,157407000000,F,157407000000,78322000000
Philippines,"Wholesale retail trade, repair of motor vehicles, motorcycles, etc. hotels and restaurants",1998,Philippine peso,361159000000,GH,411393000000,44069000000
Philippines,"Transport, storage and communications",1998,Philippine peso,139662000000,I,139662000000,30233000000
Philippines,"Financial intermediation real estate, renting and business activities",1998,Philippine peso,319584000000,JK,357571000000,42488000000
Philippines,Total Economy,1998,Philippine peso,2665060000000,TOT,2665060000000,752964000000
Philippines,"Agriculture, hunting, forestry fishing",1999,Philippine peso,510493000000,AB,510493000000,92735000000
Philippines,Mining and quarrying,1999,Philippine peso,18016000000,C,18016000000,5738000000
Philippines,Manufacturing,1999,Philippine peso,644009000000,D,644009000000,100099000000
Philippines,"Electricity, gas and water supply",1999,Philippine peso,86122000000,E,86122000000,18647000000
